invoice_number,invoice_date,invoice_type,direction,product_code,product_name,quantity,unit_price,total_value,partner_cui,partner_name,linked_invoice
FC1171,2025-07-18,factura,issued,P026,Buton contact pornire,7,9.52,66.64,RO12345678,SC Agro Muntenia SRL,
FC1171,2025-07-18,factura,issued,P008,Garnitura chiulasa U650,8,100.49,803.92,RO12345678,SC Agro Muntenia SRL,
FC1895,2025-07-18,factura,issued,P018,Arc supapa motor D-110,42,6.65,279.3,RO89012345,SC Piese Tractor Nord SRL,
FC1895,2025-07-18,factura,issued,P008,Garnitura chiulasa U650,4,97.9,391.6,RO89012345,SC Piese Tractor Nord SRL,
FC1895,2025-07-18,factura,issued,P022,Filtru combustibil universal,20,24.54,490.8,RO89012345,SC Piese Tractor Nord SRL,
RF5379,2025-07-18,factura,received,P016,INJECTOR ASS. PERKINS 3.152,41,72.62,2977.42,RO40000004,SC Agro Import SRL,
RF5133,2025-07-19,factura,received,P020,RULMENT RADIAL 6307-2Z SKF,69,21.62,1491.78,RO40000001,SC Rulmenti SA Barlad,
FC1378,2025-07-21,factura,issued,P002,Curea trapezoidala B68,19,22.39,425.41,RO78901234,SC Holding Cereale SRL,
FC1378,2025-07-21,factura,issued,P018,Arc supapa motor D-110,32,6.95,222.4,RO78901234,SC Holding Cereale SRL,
FC1378,2025-07-21,factura,issued,P009,Filtru aer motor John Deere,17,66.35,1127.95,RO78901234,SC Holding Cereale SRL,
FC1502,2025-07-21,factura,issued,P012,Lant transmisie 428H-128L,5,56.28,281.4,RO34567890,SC Tehnica Agricola SA,
FC1502,2025-07-21,factura,issued,P019,Bieleta directie tractor,9,71.56,644.04,RO34567890,SC Tehnica Agricola SA,
FC1962,2025-07-21,factura,issued,P001,Rulment 6205-2RS SKF,24,31.38,753.12,RO90123456,SC Bazele Agriculturii SRL,
FC1962,2025-07-21,factura,issued,P005,Disc frictiune ambreiaj U650,6,225.34,1352.04,RO90123456,SC Bazele Agriculturii SRL,
FC1962,2025-07-21,factura,issued,P016,Injector motor diesel Perkins,6,154.12,924.72,RO90123456,SC Bazele Agriculturii SRL,
RF5580,2025-07-21,factura,received,P010,BOLT PISTON D=80MM OTEL 42CrMo,94,9.35,878.9,RO40000004,SC Agro Import SRL,
FC1172,2025-07-22,factura,issued,P008,Garnitura chiulasa U650,8,97.17,777.36,RO12345678,SC Agro Muntenia SRL,
RF5019,2025-07-22,factura,received,P024,GARNITURA CAPAC DISTRIBUTIE SET,66,6.93,457.38,RO40000004,SC Agro Import SRL,
FC1752,2025-07-23,factura,issued,P001,Rulment 6205-2RS SKF,24,29.76,714.24,RO56789012,SC Utilaje Campiei SRL,
FC1752,2025-07-23,factura,issued,P011,Semering ax roata 50x72x10,33,10.35,341.55,RO56789012,SC Utilaje Campiei SRL,
FC1752,2025-07-23,factura,issued,P002,Curea trapezoidala B68,17,22.52,382.84,RO56789012,SC Utilaje Campiei SRL,
FC1173,2025-07-24,factura,issued,P024,Garnitura capac distributie,9,15.39,138.51,RO12345678,SC Agro Muntenia SRL,
FC1173,2025-07-24,factura,issued,P026,Buton contact pornire,4,9.4,37.6,RO12345678,SC Agro Muntenia SRL,
FC1379,2025-07-24,factura,issued,P017,Pompa injectie Lucas DPC,1,796.07,796.07,RO78901234,SC Holding Cereale SRL,
FC2148,2025-07-24,factura,issued,P021,Placuta frana set 4buc,11,89.32,982.52,RO22334455,SC Utilaje Iasi SRL,
FC2148,2025-07-24,factura,issued,P020,Rulment roata fata 6307,11,43.89,482.79,RO22334455,SC Utilaje Iasi SRL,
FC2148,2025-07-24,factura,issued,P002,Curea trapezoidala B68,12,22.29,267.48,RO22334455,SC Utilaje Iasi SRL,
RF5109,2025-07-25,factura,received,P005,DISC AMBREIAJ COMPLET U-650 MAN,28,113.63,3181.64,RO40000004,SC Agro Import SRL,
RF5305,2025-07-26,factura,received,P008,GARNITURA CHIULASA D-110 6 CIL,54,50.26,2714.04,RO40000004,SC Agro Import SRL,
RF5454,2025-07-26,factura,received,P023,RADIATOR RACIRE 4-CIL. TRACTOR T,6,168.22,1009.32,RO40000002,SC Hidraulica Industriala SRL,
FC1174,2025-07-28,factura,issued,P026,Buton contact pornire,6,9.58,57.48,RO12345678,SC Agro Muntenia SRL,
FC1174,2025-07-28,factura,issued,P024,Garnitura capac distributie,12,15.85,190.2,RO12345678,SC Agro Muntenia SRL,
FC1174,2025-07-28,factura,issued,P003,Filtru ulei hidraulic JCB,18,87.21,1569.78,RO12345678,SC Agro Muntenia SRL,
FC1380,2025-07-28,factura,issued,P002,Curea trapezoidala B68,16,22.67,362.72,RO78901234,SC Holding Cereale SRL,
FC1600,2025-07-28,factura,issued,P023,Radiator apa tractor 4 cilindri,3,328.23,984.69,RO45678901,SC Agroservice Dobrogea SRL,
FC1600,2025-07-28,factura,issued,P017,Pompa injectie Lucas DPC,3,816.71,2450.13,RO45678901,SC Agroservice Dobrogea SRL,
FC1679,2025-07-28,factura,issued,P008,Garnitura chiulasa U650,3,97.92,293.76,RO23456789,SC Ferma Verde SRL,
FC1679,2025-07-28,factura,issued,P009,Filtru aer motor John Deere,15,63.76,956.4,RO23456789,SC Ferma Verde SRL,
FC1821,2025-07-28,factura,issued,P005,Disc frictiune ambreiaj U650,3,217.37,652.11,RO67890123,SC Agrotrans Olt SRL,
FC1821,2025-07-28,factura,issued,P021,Placuta frana set 4buc,8,93.89,751.12,RO67890123,SC Agrotrans Olt SRL,
FC2075,2025-07-28,factura,issued,P010,Bolt piston 80mm,18,18.4,331.2,RO11223344,SC Agro Suceava SRL,
FC2075,2025-07-28,factura,issued,P016,Injector motor diesel Perkins,12,149.24,1790.88,RO11223344,SC Agro Suceava SRL,
FC1896,2025-07-29,factura,issued,P024,Garnitura capac distributie,5,15.77,78.85,RO89012345,SC Piese Tractor Nord SRL,
FC1896,2025-07-29,factura,issued,P004,Bujie tractor U650,24,12.61,302.64,RO89012345,SC Piese Tractor Nord SRL,
FC1896,2025-07-29,factura,issued,P025,Cablu ambreiaj U651,8,29.72,237.76,RO89012345,SC Piese Tractor Nord SRL,
FC1896,2025-07-29,factura,issued,P026,Buton contact pornire,2,9.12,18.24,RO89012345,SC Piese Tractor Nord SRL,
FC2205,2025-07-29,factura,issued,P022,Filtru combustibil universal,24,25.06,601.44,RO33445566,SC Agro Moldova SRL,
FC2205,2025-07-29,factura,issued,P001,Rulment 6205-2RS SKF,22,30.14,663.08,RO33445566,SC Agro Moldova SRL,
FC1175,2025-07-30,factura,issued,P026,Buton contact pornire,7,9.54,66.78,RO12345678,SC Agro Muntenia SRL,
FC1175,2025-07-30,factura,issued,P008,Garnitura chiulasa U650,5,102.83,514.15,RO12345678,SC Agro Muntenia SRL,
FC1175,2025-07-30,factura,issued,P025,Cablu ambreiaj U651,6,28.37,170.22,RO12345678,SC Agro Muntenia SRL,
FC1503,2025-07-30,factura,issued,P020,Rulment roata fata 6307,13,45.28,588.64,RO34567890,SC Tehnica Agricola SA,
FC1503,2025-07-30,factura,issued,P002,Curea trapezoidala B68,24,23.39,561.36,RO34567890,SC Tehnica Agricola SA,
FC2018,2025-07-30,factura,issued,P014,Alternator 14V 55A reconditionat,2,398.29,796.58,RO01234567,SC Mecanica Campului SRL,
FC2018,2025-07-30,factura,issued,P001,Rulment 6205-2RS SKF,28,29.63,829.64,RO01234567,SC Mecanica Campului SRL,
FC2018,2025-07-30,factura,issued,P019,Bieleta directie tractor,1,71.9,71.9,RO01234567,SC Mecanica Campului SRL,
RF5231,2025-07-31,factura,received,P019,BIELETA DIRECTIE CAT.2 500MM,31,37.34,1157.54,RO40000002,SC Hidraulica Industriala SRL,
FC1897,2025-08-01,factura,issued,P026,Buton contact pornire,1,9.12,9.12,RO89012345,SC Piese Tractor Nord SRL,
FC1897,2025-08-01,factura,issued,P008,Garnitura chiulasa U650,5,102.6,513.0,RO89012345,SC Piese Tractor Nord SRL,
FC1897,2025-08-01,factura,issued,P024,Garnitura capac distributie,5,15.99,79.95,RO89012345,SC Piese Tractor Nord SRL,
FC1963,2025-08-01,factura,issued,P018,Arc supapa motor D-110,38,6.94,263.72,RO90123456,SC Bazele Agriculturii SRL,
FC1963,2025-08-01,factura,issued,P022,Filtru combustibil universal,25,25.34,633.5,RO90123456,SC Bazele Agriculturii SRL,
FC1963,2025-08-01,factura,issued,P013,Termostat motor 82C,15,32.51,487.65,RO90123456,SC Bazele Agriculturii SRL,
FC1963,2025-08-01,factura,issued,P004,Bujie tractor U650,35,12.75,446.25,RO90123456,SC Bazele Agriculturii SRL,
RF5184,2025-08-03,factura,received,P022,FILTRU MOTORINA WF 8046 UNIV.,135,11.18,1509.3,RO40000005,SC Pompe si Filtre SRL,
RF5330,2025-08-03,factura,received,P002,CUREA B-68 LA TRAPEZ,189,11.55,2182.95,RO40000003,SC Auto Parts Distribution SA,
FC1176,2025-08-04,factura,issued,P024,Garnitura capac distributie,10,16.24,162.4,RO12345678,SC Agro Muntenia SRL,
FC1381,2025-08-04,factura,issued,P021,Placuta frana set 4buc,6,93.09,558.54,RO78901234,SC Holding Cereale SRL,
FC1381,2025-08-04,factura,issued,P001,Rulment 6205-2RS SKF,25,30.93,773.25,RO78901234,SC Holding Cereale SRL,
FC1382,2025-08-05,factura,issued,P010,Bolt piston 80mm,19,18.73,355.87,RO78901234,SC Holding Cereale SRL,
FC1382,2025-08-05,factura,issued,P020,Rulment roata fata 6307,19,45.88,871.72,RO78901234,SC Holding Cereale SRL,
FC1177,2025-08-06,factura,issued,P007,Furtun hidraulic 1/2 1m,49,40.89,2003.61,RO12345678,SC Agro Muntenia SRL,
FC1177,2025-08-06,factura,issued,P026,Buton contact pornire,8,9.45,75.6,RO12345678,SC Agro Muntenia SRL,
FC1177,2025-08-06,factura,issued,P008,Garnitura chiulasa U650,8,97.26,778.08,RO12345678,SC Agro Muntenia SRL,
FC1504,2025-08-06,factura,issued,P012,Lant transmisie 428H-128L,16,56.18,898.88,RO34567890,SC Tehnica Agricola SA,
FC1504,2025-08-06,factura,issued,P006,Pompa hidraulica seria 1,3,537.51,1612.53,RO34567890,SC Tehnica Agricola SA,
FC1504,2025-08-06,factura,issued,P020,Rulment roata fata 6307,14,45.58,638.12,RO34567890,SC Tehnica Agricola SA,
FC1680,2025-08-06,factura,issued,P026,Buton contact pornire,1,9.19,9.19,RO23456789,SC Ferma Verde SRL,
FC1680,2025-08-06,factura,issued,P005,Disc frictiune ambreiaj U650,7,216.64,1516.48,RO23456789,SC Ferma Verde SRL,
FC1680,2025-08-06,factura,issued,P024,Garnitura capac distributie,4,16.21,64.84,RO23456789,SC Ferma Verde SRL,
FC2149,2025-08-06,factura,issued,P020,Rulment roata fata 6307,8,45.21,361.68,RO22334455,SC Utilaje Iasi SRL,
FC2149,2025-08-06,factura,issued,P001,Rulment 6205-2RS SKF,28,29.62,829.36,RO22334455,SC Utilaje Iasi SRL,
FC2149,2025-08-06,factura,issued,P007,Furtun hidraulic 1/2 1m,22,39.17,861.74,RO22334455,SC Utilaje Iasi SRL,
FC2149,2025-08-06,factura,issued,P021,Placuta frana set 4buc,7,91.63,641.41,RO22334455,SC Utilaje Iasi SRL,
FC2149,2025-08-06,factura,issued,P023,Radiator apa tractor 4 cilindri,1,345.77,345.77,RO22334455,SC Utilaje Iasi SRL,
RF5206,2025-08-06,factura,received,P017,POMPA INJECTIE LUCAS DPC 4CIL,8,418.94,3351.52,RO40000004,SC Agro Import SRL,
RF5276,2025-08-06,factura,received,P007,FURTUN HID. SAE100R2 DN12 1.0M,177,19.39,3432.03,RO40000002,SC Hidraulica Industriala SRL,
FC2206,2025-08-07,factura,issued,P022,Filtru combustibil universal,30,24.62,738.6,RO33445566,SC Agro Moldova SRL,
FC2206,2025-08-07,factura,issued,P024,Garnitura capac distributie,1,15.57,15.57,RO33445566,SC Agro Moldova SRL,
RF5134,2025-08-07,factura,received,P020,RULMENT RADIAL 6307-2Z SKF,102,21.56,2199.12,RO40000001,SC Rulmenti SA Barlad,
FC1178,2025-08-08,factura,issued,P007,Furtun hidraulic 1/2 1m,34,39.95,1358.3,RO12345678,SC Agro Muntenia SRL,
FC1178,2025-08-08,factura,issued,P019,Bieleta directie tractor,13,75.08,976.04,RO12345678,SC Agro Muntenia SRL,
RF5050,2025-08-08,factura,received,P026,CONTACT CHEIE PORNIRE 2 POZITII,39,4.07,158.73,RO40000003,SC Auto Parts Distribution SA,
RF5501,2025-08-09,factura,received,P013,TERMOSTAT 82 GRADE UNIVERSAL,61,15.16,924.76,RO40000003,SC Auto Parts Distribution SA,
RF5355,2025-08-10,factura,received,P011,SEMERING NBR 50x72x10 DIN3760,135,4.58,618.3,RO40000001,SC Rulmenti SA Barlad,
FC1179,2025-08-11,factura,issued,P022,Filtru combustibil universal,42,24.81,1042.02,RO12345678,SC Agro Muntenia SRL,
FC1179,2025-08-11,factura,issued,P004,Bujie tractor U650,77,13.11,1009.47,RO12345678,SC Agro Muntenia SRL,
FC1179,2025-08-11,factura,issued,P024,Garnitura capac distributie,12,15.93,191.16,RO12345678,SC Agro Muntenia SRL,
FC1179,2025-08-11,factura,issued,P026,Buton contact pornire,7,9.14,63.98,RO12345678,SC Agro Muntenia SRL,
FC1383,2025-08-11,factura,issued,P017,Pompa injectie Lucas DPC,1,798.54,798.54,RO78901234,SC Holding Cereale SRL,
FC1601,2025-08-11,factura,issued,P023,Radiator apa tractor 4 cilindri,1,335.54,335.54,RO45678901,SC Agroservice Dobrogea SRL,
FC1601,2025-08-11,factura,issued,P003,Filtru ulei hidraulic JCB,8,87.87,702.96,RO45678901,SC Agroservice Dobrogea SRL,
FC1753,2025-08-11,factura,issued,P004,Bujie tractor U650,37,13.07,483.59,RO56789012,SC Utilaje Campiei SRL,
FC1753,2025-08-11,factura,issued,P020,Rulment roata fata 6307,8,46.11,368.88,RO56789012,SC Utilaje Campiei SRL,
FC1898,2025-08-11,factura,issued,P024,Garnitura capac distributie,6,16.19,97.14,RO89012345,SC Piese Tractor Nord SRL,
FC2076,2025-08-11,factura,issued,P016,Injector motor diesel Perkins,15,151.45,2271.75,RO11223344,SC Agro Suceava SRL,
FC2076,2025-08-11,factura,issued,P018,Arc supapa motor D-110,27,7.02,189.54,RO11223344,SC Agro Suceava SRL,
FC2076,2025-08-11,factura,issued,P019,Bieleta directie tractor,12,74.22,890.64,RO11223344,SC Agro Suceava SRL,
FC2076,2025-08-11,factura,issued,P013,Termostat motor 82C,8,33.02,264.16,RO11223344,SC Agro Suceava SRL,
FC1822,2025-08-12,factura,issued,P010,Bolt piston 80mm,18,18.74,337.32,RO67890123,SC Agrotrans Olt SRL,
FC1822,2025-08-12,factura,issued,P017,Pompa injectie Lucas DPC,2,825.16,1650.32,RO67890123,SC Agrotrans Olt SRL,
FC2019,2025-08-12,factura,issued,P007,Furtun hidraulic 1/2 1m,13,40.86,531.18,RO01234567,SC Mecanica Campului SRL,
FC2019,2025-08-12,factura,issued,P023,Radiator apa tractor 4 cilindri,4,339.49,1357.96,RO01234567,SC Mecanica Campului SRL,
FC2019,2025-08-12,factura,issued,P019,Bieleta directie tractor,6,77.53,465.18,RO01234567,SC Mecanica Campului SRL,
RF5161,2025-08-13,factura,received,P025,CABLU AMBREIAJ L=1200 TRACTORAS,28,12.83,359.24,RO40000003,SC Auto Parts Distribution SA,
RF5253,2025-08-13,factura,received,P003,FILTRU HIDRAULIC BT8459 / P550228,54,45.2,2440.8,RO40000005,SC Pompe si Filtre SRL,
RF5455,2025-08-13,factura,received,P023,RADIATOR RACIRE 4-CIL. TRACTOR T,11,168.7,1855.7,RO40000002,SC Hidraulica Industriala SRL,
RF5474,2025-08-13,factura,received,P018,ARC SUPAPA MOTOR D110 SET 2BUC,256,3.04,778.24,RO40000004,SC Agro Import SRL,
RF5554,2025-08-13,factura,received,P021,KIT PLACUTE FRANA FATA 4BUC,35,42.85,1499.75,RO40000003,SC Auto Parts Distribution SA,
RF5608,2025-08-13,factura,received,P012,LANT SIMPLU 428H 128 ZALE,82,25.98,2130.36,RO40000003,SC Auto Parts Distribution SA,
FC1384,2025-08-14,factura,issued,P002,Curea trapezoidala B68,28,23.36,654.08,RO78901234,SC Holding Cereale SRL,
FC1384,2025-08-14,factura,issued,P012,Lant transmisie 428H-128L,4,58.08,232.32,RO78901234,SC Holding Cereale SRL,
FC1384,2025-08-14,factura,issued,P018,Arc supapa motor D-110,34,6.76,229.84,RO78901234,SC Holding Cereale SRL,
RF5020,2025-08-14,factura,received,P024,GARNITURA CAPAC DISTRIBUTIE SET,69,6.92,477.48,RO40000004,SC Agro Import SRL,
RF5080,2025-08-14,factura,received,P004,BUJIE M14x1.25 ECH. U650,304,6.28,1909.12,RO40000003,SC Auto Parts Distribution SA,
FC1180,2025-08-15,factura,issued,P019,Bieleta directie tractor,13,76.87,999.31,RO12345678,SC Agro Muntenia SRL,
FC1505,2025-08-15,factura,issued,P002,Curea trapezoidala B68,25,23.05,576.25,RO34567890,SC Tehnica Agricola SA,
FC1505,2025-08-15,factura,issued,P020,Rulment roata fata 6307,17,45.57,774.69,RO34567890,SC Tehnica Agricola SA,
FC1505,2025-08-15,factura,issued,P023,Radiator apa tractor 4 cilindri,2,344.02,688.04,RO34567890,SC Tehnica Agricola SA,
FC1505,2025-08-15,factura,issued,P012,Lant transmisie 428H-128L,7,57.36,401.52,RO34567890,SC Tehnica Agricola SA,
RF5430,2025-08-15,factura,received,P006,POMPA HIDRO. ANGRENAJ GP1 80CC,19,278.37,5289.03,RO40000004,SC Agro Import SRL,
RF5380,2025-08-16,factura,received,P016,INJECTOR ASS. PERKINS 3.152,50,73.66,3683.0,RO40000004,SC Agro Import SRL,
RF5581,2025-08-16,factura,received,P010,BOLT PISTON D=80MM OTEL 42CrMo,88,9.01,792.88,RO40000004,SC Agro Import SRL,
FC1181,2025-08-18,factura,issued,P024,Garnitura capac distributie,10,16.2,162.0,RO12345678,SC Agro Muntenia SRL,
FC1602,2025-08-18,factura,issued,P016,Injector motor diesel Perkins,10,155.11,1551.1,RO45678901,SC Agroservice Dobrogea SRL,
FC1602,2025-08-18,factura,issued,P007,Furtun hidraulic 1/2 1m,21,41.28,866.88,RO45678901,SC Agroservice Dobrogea SRL,
FC1602,2025-08-18,factura,issued,P023,Radiator apa tractor 4 cilindri,1,343.76,343.76,RO45678901,SC Agroservice Dobrogea SRL,
FC1681,2025-08-18,factura,issued,P024,Garnitura capac distributie,2,15.71,31.42,RO23456789,SC Ferma Verde SRL,
FC1681,2025-08-18,factura,issued,P025,Cablu ambreiaj U651,4,29.57,118.28,RO23456789,SC Ferma Verde SRL,
FC1681,2025-08-18,factura,issued,P026,Buton contact pornire,1,9.41,9.41,RO23456789,SC Ferma Verde SRL,
FC1899,2025-08-18,factura,issued,P026,Buton contact pornire,5,9.2,46.0,RO89012345,SC Piese Tractor Nord SRL,
FC1899,2025-08-18,factura,issued,P005,Disc frictiune ambreiaj U650,3,215.91,647.73,RO89012345,SC Piese Tractor Nord SRL,
FC1899,2025-08-18,factura,issued,P025,Cablu ambreiaj U651,1,29.63,29.63,RO89012345,SC Piese Tractor Nord SRL,
FC1964,2025-08-18,factura,issued,P009,Filtru aer motor John Deere,29,66.74,1935.46,RO90123456,SC Bazele Agriculturii SRL,
FC2150,2025-08-18,factura,issued,P007,Furtun hidraulic 1/2 1m,19,40.94,777.86,RO22334455,SC Utilaje Iasi SRL,
FC2150,2025-08-18,factura,issued,P019,Bieleta directie tractor,9,76.3,686.7,RO22334455,SC Utilaje Iasi SRL,
FC1385,2025-08-19,factura,issued,P011,Semering ax roata 50x72x10,21,10.33,216.93,RO78901234,SC Holding Cereale SRL,
FC1385,2025-08-19,factura,issued,P010,Bolt piston 80mm,14,18.64,260.96,RO78901234,SC Holding Cereale SRL,
FC1385,2025-08-19,factura,issued,P018,Arc supapa motor D-110,36,6.78,244.08,RO78901234,SC Holding Cereale SRL,
RF5407,2025-08-19,factura,received,P001,RULMENT 6205-2RS/C3 DIN625,217,15.62,3389.54,RO40000001,SC Rulmenti SA Barlad,
FC1182,2025-08-20,factura,issued,P004,Bujie tractor U650,79,13.34,1053.86,RO12345678,SC Agro Muntenia SRL,
FC1182,2025-08-20,factura,issued,P024,Garnitura capac distributie,8,15.63,125.04,RO12345678,SC Agro Muntenia SRL,
FC1182,2025-08-20,factura,issued,P012,Lant transmisie 428H-128L,17,58.06,987.02,RO12345678,SC Agro Muntenia SRL,
FC1182,2025-08-20,factura,issued,P003,Filtru ulei hidraulic JCB,21,87.23,1831.83,RO12345678,SC Agro Muntenia SRL,
FC1182,2025-08-20,factura,issued,P006,Pompa hidraulica seria 1,7,563.45,3944.15,RO12345678,SC Agro Muntenia SRL,
FC1754,2025-08-20,factura,issued,P011,Semering ax roata 50x72x10,36,10.02,360.72,RO56789012,SC Utilaje Campiei SRL,
FC1754,2025-08-20,factura,issued,P002,Curea trapezoidala B68,33,22.42,739.86,RO56789012,SC Utilaje Campiei SRL,
FC1754,2025-08-20,factura,issued,P020,Rulment roata fata 6307,15,45.08,676.2,RO56789012,SC Utilaje Campiei SRL,
RF5110,2025-08-20,factura,received,P005,DISC AMBREIAJ COMPLET U-650 MAN,24,114.89,2757.36,RO40000004,SC Agro Import SRL,
RF5232,2025-08-20,factura,received,P019,BIELETA DIRECTIE CAT.2 500MM,70,37.36,2615.2,RO40000002,SC Hidraulica Industriala SRL,
RF5306,2025-08-20,factura,received,P008,GARNITURA CHIULASA D-110 6 CIL,11,51.42,565.62,RO40000004,SC Agro Import SRL,
FC1506,2025-08-21,factura,issued,P020,Rulment roata fata 6307,19,44.79,851.01,RO34567890,SC Tehnica Agricola SA,
FC1506,2025-08-21,factura,issued,P019,Bieleta directie tractor,6,73.98,443.88,RO34567890,SC Tehnica Agricola SA,
FC1506,2025-08-21,factura,issued,P021,Placuta frana set 4buc,11,89.27,981.97,RO34567890,SC Tehnica Agricola SA,
FC1506,2025-08-21,factura,issued,P012,Lant transmisie 428H-128L,7,56.74,397.18,RO34567890,SC Tehnica Agricola SA,
FC1183,2025-08-22,factura,issued,P025,Cablu ambreiaj U651,6,29.16,174.96,RO12345678,SC Agro Muntenia SRL,
FC1183,2025-08-22,factura,issued,P012,Lant transmisie 428H-128L,24,57.96,1391.04,RO12345678,SC Agro Muntenia SRL,
FC1755,2025-08-22,storno,issued,P011,Semering ax roata 50x72x10,-1,10.24,-10.24,RO56789012,SC Utilaje Campiei SRL,FC1754
FC1823,2025-08-22,factura,issued,P013,Termostat motor 82C,14,32.59,456.26,RO67890123,SC Agrotrans Olt SRL,
FC1823,2025-08-22,factura,issued,P010,Bolt piston 80mm,20,18.66,373.2,RO67890123,SC Agrotrans Olt SRL,
FC1823,2025-08-22,factura,issued,P008,Garnitura chiulasa U650,1,99.85,99.85,RO67890123,SC Agrotrans Olt SRL,
FC1823,2025-08-22,factura,issued,P018,Arc supapa motor D-110,54,7.03,379.62,RO67890123,SC Agrotrans Olt SRL,
RF5527,2025-08-23,factura,received,P009,FILTRU AER PRIMAR JD AR50041,78,31.05,2421.9,RO40000005,SC Pompe si Filtre SRL,
FC1184,2025-08-25,factura,issued,P025,Cablu ambreiaj U651,11,28.49,313.39,RO12345678,SC Agro Muntenia SRL,
FC1184,2025-08-25,factura,issued,P023,Radiator apa tractor 4 cilindri,4,332.23,1328.92,RO12345678,SC Agro Muntenia SRL,
FC1184,2025-08-25,factura,issued,P021,Placuta frana set 4buc,15,92.49,1387.35,RO12345678,SC Agro Muntenia SRL,
FC1386,2025-08-25,factura,issued,P018,Arc supapa motor D-110,34,7.02,238.68,RO78901234,SC Holding Cereale SRL,
FC1386,2025-08-25,factura,issued,P017,Pompa injectie Lucas DPC,1,797.12,797.12,RO78901234,SC Holding Cereale SRL,
FC1386,2025-08-25,factura,issued,P016,Injector motor diesel Perkins,9,152.92,1376.28,RO78901234,SC Holding Cereale SRL,
FC1386,2025-08-25,factura,issued,P009,Filtru aer motor John Deere,25,65.35,1633.75,RO78901234,SC Holding Cereale SRL,
FC2077,2025-08-25,factura,issued,P022,Filtru combustibil universal,21,24.8,520.8,RO11223344,SC Agro Suceava SRL,
FC2077,2025-08-25,factura,issued,P016,Injector motor diesel Perkins,11,149.53,1644.83,RO11223344,SC Agro Suceava SRL,
FC2207,2025-08-25,factura,issued,P024,Garnitura capac distributie,6,15.71,94.26,RO33445566,SC Agro Moldova SRL,
